species name,species,OCO list,mean OCO,OCI list,mean OCI,pvalue OCI to control,ratio OCI to control,OLN list,mean OLN,pvalue OLN to control,ratio OLN to control,OLX list,mean OLX,pvalue OLX to control,ratio OLX to control,Description
Bacteroides sp.,Bacteroides sp. An322 [EUPATH_0009357_Bacteria_4c1d52a74b77db40],"3      0.0
4      0.0
5      0.0
6      0.0
7      0.0
      ... 
223    0.0
224    0.0
225    0.0
226    0.0
227    0.0
Name: Bacteroides sp. An322 [EUPATH_0009357_Bacteria_4c1d52a74b77db40], Length: 225, dtype: float64",0.0052,"0    0.0
1    0.0
2    0.0
Name: Bacteroides sp. An322 [EUPATH_0009357_Bacteria_4c1d52a74b77db40], dtype: float64",0.0,0.9933920704845814,0.9948,"228    0.0
229    0.0
230    0.0
231    0.0
232    0.0
      ... 
496    0.0
497    0.0
498    0.0
499    0.0
500    0.0
Name: Bacteroides sp. An322 [EUPATH_0009357_Bacteria_4c1d52a74b77db40], Length: 273, dtype: float64",0.0,0.9322472698832236,0.9948,"501     0.0
502     0.0
503     0.0
504     0.0
505     0.0
       ... 
1305    0.0
1306    0.0
1307    0.0
1308    0.0
1309    0.0
Name: Bacteroides sp. An322 [EUPATH_0009357_Bacteria_4c1d52a74b77db40], Length: 809, dtype: float64",0.0,0.918844273962389,0.9948
Bacteroides sp.,Bacteroides sp. CAG:144 [EUPATH_0009357_Bacteria_844eefb2b03ea569],"3      0.000
4      0.000
5      0.429
6      0.000
7      0.000
       ...  
223    0.000
224    0.000
225    0.000
226    0.000
227    0.000
Name: Bacteroides sp. CAG:144 [EUPATH_0009357_Bacteria_844eefb2b03ea569], Length: 225, dtype: float64",0.3792,"0    0.0
1    0.0
2    0.0
Name: Bacteroides sp. CAG:144 [EUPATH_0009357_Bacteria_844eefb2b03ea569], dtype: float64",0.0,0.3535278197833674,0.7251,"228    0.0
229    0.0
230    0.0
231    0.0
232    0.0
      ... 
496    0.0
497    0.0
498    0.0
499    0.0
500    0.0
Name: Bacteroides sp. CAG:144 [EUPATH_0009357_Bacteria_844eefb2b03ea569], Length: 273, dtype: float64",0.109,0.009246609913563386,0.8041,"501     0.7744
502     0.0000
503     0.0000
504     0.0000
505     0.8264
         ...  
1305    0.1671
1306    0.0000
1307    0.0000
1308    0.0000
1309    0.0000
Name: Bacteroides sp. CAG:144 [EUPATH_0009357_Bacteria_844eefb2b03ea569], Length: 809, dtype: float64",0.1414,0.006686052825025252,0.8276
Bacteroides sp.,Bacteroides sp. CAG:443 [EUPATH_0009357_Bacteria_5c9aaf5bb65e07db],"3      0.0000
4      0.0000
5      0.0000
6      0.0000
7      0.0000
        ...  
223    0.0000
224    0.0000
225    1.3495
226    0.0000
227    3.0297
Name: Bacteroides sp. CAG:443 [EUPATH_0009357_Bacteria_5c9aaf5bb65e07db], Length: 225, dtype: float64",0.2786,"0    0.0
1    0.0
2    0.0
Name: Bacteroides sp. CAG:443 [EUPATH_0009357_Bacteria_5c9aaf5bb65e07db], dtype: float64",0.0,0.8097550316084936,0.7821,"228    0.0
229    0.0
230    0.0
231    0.0
232    0.0
      ... 
496    0.0
497    0.0
498    0.0
499    0.0
500    0.0
Name: Bacteroides sp. CAG:443 [EUPATH_0009357_Bacteria_5c9aaf5bb65e07db], Length: 273, dtype: float64",0.1421,0.352144312959773,0.8932,"501     0.0
502     0.0
503     0.0
504     0.0
505     0.0
       ... 
1305    0.0
1306    0.0
1307    0.0
1308    0.0
1309    0.0
Name: Bacteroides sp. CAG:443 [EUPATH_0009357_Bacteria_5c9aaf5bb65e07db], Length: 809, dtype: float64",0.3476,0.6223110658881141,1.054
Bacteroides sp.,Bacteroides sp. CAG:462 [EUPATH_0009357_Bacteria_5e6889f62f5279c3],"3      0.0
4      0.0
5      0.0
6      0.0
7      0.0
      ... 
223    0.0
224    0.0
225    0.0
226    0.0
227    0.0
Name: Bacteroides sp. CAG:462 [EUPATH_0009357_Bacteria_5e6889f62f5279c3], Length: 225, dtype: float64",0.0792,"0    0.0
1    0.0
2    0.0
Name: Bacteroides sp. CAG:462 [EUPATH_0009357_Bacteria_5e6889f62f5279c3], dtype: float64",0.0,0.9669665079231546,0.9266,"228    0.4309
229    0.0000
230    0.0000
231    0.0000
232    0.0000
        ...  
496    0.0000
497    0.0000
498    0.0000
499    0.0000
500    0.0000
Name: Bacteroides sp. CAG:462 [EUPATH_0009357_Bacteria_5e6889f62f5279c3], Length: 273, dtype: float64",0.0664,0.8802461481377127,0.9881,"501     0.0
502     0.0
503     0.0
504     0.0
505     0.0
       ... 
1305    0.0
1306    0.0
1307    0.0
1308    0.0
1309    0.0
Name: Bacteroides sp. CAG:462 [EUPATH_0009357_Bacteria_5e6889f62f5279c3], Length: 809, dtype: float64",0.0139,0.9212468878483032,0.9395
Bacteroides sp.,Bacteroides sp. CAG:530 [EUPATH_0009357_Bacteria_f6034c34292b291c],"3      0.0
4      0.0
5      0.0
6      0.0
7      0.0
      ... 
223    0.0
224    0.0
225    0.0
226    0.0
227    0.0
Name: Bacteroides sp. CAG:530 [EUPATH_0009357_Bacteria_f6034c34292b291c], Length: 225, dtype: float64",0.1082,"0    0.0
1    0.0
2    0.0
Name: Bacteroides sp. CAG:530 [EUPATH_0009357_Bacteria_f6034c34292b291c], dtype: float64",0.0,0.9339761043480401,0.9024,"228    0.0000
229    0.0000
230    0.0000
231    0.0000
232    0.0000
        ...  
496    0.0000
497    2.5668
498    0.0000
499    0.0000
500    0.0000
Name: Bacteroides sp. CAG:530 [EUPATH_0009357_Bacteria_f6034c34292b291c], Length: 273, dtype: float64",0.1624,0.5059051129731267,1.0489,"501     0.0
502     0.0
503     0.0
504     0.0
505     0.0
       ... 
1305    0.0
1306    0.0
1307    0.0
1308    0.0
1309    0.0
Name: Bacteroides sp. CAG:530 [EUPATH_0009357_Bacteria_f6034c34292b291c], Length: 809, dtype: float64",0.0853,0.9935607849660942,0.9793
Bacteroides sp.,Bacteroides sp. CAG:598 [EUPATH_0009357_Bacteria_2bbefb53f2026d38],"3      0.0
4      0.0
5      0.0
6      0.0
7      0.0
      ... 
223    0.0
224    0.0
225    0.0
226    0.0
227    0.0
Name: Bacteroides sp. CAG:598 [EUPATH_0009357_Bacteria_2bbefb53f2026d38], Length: 225, dtype: float64",0.0469,"0    0.0
1    0.0
2    0.0
Name: Bacteroides sp. CAG:598 [EUPATH_0009357_Bacteria_2bbefb53f2026d38], dtype: float64",0.0,0.9471642636277645,0.9552,"228    0.0
229    0.0
230    0.0
231    0.0
232    0.0
      ... 
496    0.0
497    0.0
498    0.0
499    0.0
500    0.0
Name: Bacteroides sp. CAG:598 [EUPATH_0009357_Bacteria_2bbefb53f2026d38], Length: 273, dtype: float64",0.0204,0.856631204013931,0.9747,"501     0.0000
502     0.0000
503     0.0000
504     0.0000
505     2.8666
         ...  
1305    0.0000
1306    0.0000
1307    0.0000
1308    0.0000
1309    0.0000
Name: Bacteroides sp. CAG:598 [EUPATH_0009357_Bacteria_2bbefb53f2026d38], Length: 809, dtype: float64",0.0406,0.9903413083233477,0.994
Bacteroides sp.,Bacteroides sp. CAG:633 [EUPATH_0009357_Bacteria_2576a4a680d1c24f],"3      0.0
4      0.0
5      0.0
6      0.0
7      0.0
      ... 
223    0.0
224    0.0
225    0.0
226    0.0
227    0.0
Name: Bacteroides sp. CAG:633 [EUPATH_0009357_Bacteria_2576a4a680d1c24f], Length: 225, dtype: float64",0.0753,"0    0.0
1    0.0
2    0.0
Name: Bacteroides sp. CAG:633 [EUPATH_0009357_Bacteria_2576a4a680d1c24f], dtype: float64",0.0,0.9273866413333633,0.93,"228    0.0
229    0.0
230    0.0
231    0.0
232    0.0
      ... 
496    0.0
497    0.0
498    0.0
499    0.0
500    0.0
Name: Bacteroides sp. CAG:633 [EUPATH_0009357_Bacteria_2576a4a680d1c24f], Length: 273, dtype: float64",0.0329,0.8772880135935258,0.9606,"501     0.0
502     0.0
503     0.0
504     0.0
505     0.0
       ... 
1305    0.0
1306    0.0
1307    0.0
1308    0.0
1309    0.0
Name: Bacteroides sp. CAG:633 [EUPATH_0009357_Bacteria_2576a4a680d1c24f], Length: 809, dtype: float64",0.028,0.7378663600923474,0.956
Bacteroides sp.,Bacteroides sp. CAG:661 [EUPATH_0009357_Bacteria_2aa87245c21abb3c],"3      0.0
4      0.0
5      0.0
6      0.0
7      0.0
      ... 
223    0.0
224    0.0
225    0.0
226    0.0
227    0.0
Name: Bacteroides sp. CAG:661 [EUPATH_0009357_Bacteria_2aa87245c21abb3c], Length: 225, dtype: float64",0.1321,"0    0.0
1    0.0
2    0.0
Name: Bacteroides sp. CAG:661 [EUPATH_0009357_Bacteria_2aa87245c21abb3c], dtype: float64",0.0,0.8945039590125755,0.8833,"228    0.0
229    0.0
230    0.0
231    0.0
232    0.0
      ... 
496    0.0
497    0.0
498    0.0
499    0.0
500    0.0
Name: Bacteroides sp. CAG:661 [EUPATH_0009357_Bacteria_2aa87245c21abb3c], Length: 273, dtype: float64",0.0418,0.701092148453632,0.9202,"501     0.0000
502     0.0000
503     0.0000
504     6.4843
505     0.0040
         ...  
1305    0.0000
1306    0.0000
1307    0.0000
1308    0.0000
1309    0.0000
Name: Bacteroides sp. CAG:661 [EUPATH_0009357_Bacteria_2aa87245c21abb3c], Length: 809, dtype: float64",0.01,0.4442521571938923,0.8921
Bacteroides sp.,Bacteroides sp. CAG:927 [EUPATH_0009357_Bacteria_01d419662fda4c9b],"3      0.0
4      0.0
5      0.0
6      0.0
7      0.0
      ... 
223    0.0
224    0.0
225    0.0
226    0.0
227    0.0
Name: Bacteroides sp. CAG:927 [EUPATH_0009357_Bacteria_01d419662fda4c9b], Length: 225, dtype: float64",0.1321,"0    0.0
1    0.0
2    0.0
Name: Bacteroides sp. CAG:927 [EUPATH_0009357_Bacteria_01d419662fda4c9b], dtype: float64",0.0,0.9537629598928121,0.8833,"228    0.1487
229    0.0000
230    0.0000
231    0.0000
232    0.0000
        ...  
496    0.0000
497    0.0000
498    0.0000
499    0.0000
500    0.0000
Name: Bacteroides sp. CAG:927 [EUPATH_0009357_Bacteria_01d419662fda4c9b], Length: 273, dtype: float64",0.0764,0.9930171555930076,0.9508,"501     0.0
502     0.0
503     0.0
504     0.0
505     0.0
       ... 
1305    0.0
1306    0.0
1307    0.0
1308    0.0
1309    0.0
Name: Bacteroides sp. CAG:927 [EUPATH_0009357_Bacteria_01d419662fda4c9b], Length: 809, dtype: float64",0.0188,0.7115767818385876,0.8999
Bacteroides sp.,Bacteroides sp. D2 [EUPATH_0009357_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroides_sp_D2],"3      0.0000
4      0.0018
5      0.0000
6      0.0000
7      0.0000
        ...  
223    0.0000
224    0.0000
225    0.0000
226    0.0000
227    0.0000
Name: Bacteroides sp. D2 [EUPATH_0009357_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroides_sp_D2], Length: 225, dtype: float64",0.0002,"0    0.0
1    0.0
2    0.0
Name: Bacteroides sp. D2 [EUPATH_0009357_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroides_sp_D2], dtype: float64",0.0,0.9537629598928121,0.9998,"228    0.0000
229    0.0000
230    0.0000
231    0.0000
232    0.0000
        ...  
496    0.0000
497    0.0000
498    0.0000
499    0.0000
500    0.0069
Name: Bacteroides sp. D2 [EUPATH_0009357_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroides_sp_D2], Length: 273, dtype: float64",0.0023,0.9990024383473598,1.0021,"501     0.0
502     0.0
503     0.0
504     0.0
505     0.0
       ... 
1305    0.0
1306    0.0
1307    0.0
1308    0.0
1309    0.0
Name: Bacteroides sp. D2 [EUPATH_0009357_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroides_sp_D2], Length: 809, dtype: float64",0.0006,0.8450344997773264,1.0004
Bacteroides sp.,Bacteroides sp. OM05-12 [EUPATH_0009357_Bacteria_95d0ca29c8306b14],"3      0.0
4      0.0
5      0.0
6      0.0
7      0.0
      ... 
223    0.0
224    0.0
225    0.0
226    0.0
227    0.0
Name: Bacteroides sp. OM05-12 [EUPATH_0009357_Bacteria_95d0ca29c8306b14], Length: 225, dtype: float64",0.0,"0    0.0
1    0.0
2    0.0
Name: Bacteroides sp. OM05-12 [EUPATH_0009357_Bacteria_95d0ca29c8306b14], dtype: float64",0.0,1.0,1.0,"228    0.0
229    0.0
230    0.0
231    0.0
232    0.0
      ... 
496    0.0
497    0.0
498    0.0
499    0.0
500    0.0
Name: Bacteroides sp. OM05-12 [EUPATH_0009357_Bacteria_95d0ca29c8306b14], Length: 273, dtype: float64",0.0,1.0,1.0,"501     0.0
502     0.0
503     0.0
504     0.0
505     0.0
       ... 
1305    0.0
1306    0.0
1307    0.0
1308    0.0
1309    0.0
Name: Bacteroides sp. OM05-12 [EUPATH_0009357_Bacteria_95d0ca29c8306b14], Length: 809, dtype: float64",0.0003,0.97746549547436,1.0003
Bacteroides sp.,Bacteroides sp. OM08-11 [EUPATH_0009357_Bacteria_3fb3946bd24619b3],"3      0.0
4      0.0
5      0.0
6      0.0
7      0.0
      ... 
223    0.0
224    0.0
225    0.0
226    0.0
227    0.0
Name: Bacteroides sp. OM08-11 [EUPATH_0009357_Bacteria_3fb3946bd24619b3], Length: 225, dtype: float64",0.022,"0    0.0
1    0.0
2    0.0
Name: Bacteroides sp. OM08-11 [EUPATH_0009357_Bacteria_3fb3946bd24619b3], dtype: float64",0.0,0.8945039590125755,0.9785,"228    0.0
229    0.0
230    0.0
231    0.0
232    0.0
      ... 
496    0.0
497    0.0
498    0.0
499    0.0
500    0.0
Name: Bacteroides sp. OM08-11 [EUPATH_0009357_Bacteria_3fb3946bd24619b3], Length: 273, dtype: float64",0.0016,0.5584252839513566,0.98,"501     0.0
502     0.0
503     0.0
504     0.0
505     0.0
       ... 
1305    0.0
1306    0.0
1307    0.0
1308    0.0
1309    0.0
Name: Bacteroides sp. OM08-11 [EUPATH_0009357_Bacteria_3fb3946bd24619b3], Length: 809, dtype: float64",0.0012,0.41927870411532486,0.9796
Bacteroides,Bacteroides stercorirosoris [EUPATH_0009357_Bacteria_5d7b5fae54ef5b72],"3      0.0
4      0.0
5      0.0
6      0.0
7      0.0
      ... 
223    0.0
224    0.0
225    0.0
226    0.0
227    0.0
Name: Bacteroides stercorirosoris [EUPATH_0009357_Bacteria_5d7b5fae54ef5b72], Length: 225, dtype: float64",0.0029,"0    0.0
1    0.0
2    0.0
Name: Bacteroides stercorirosoris [EUPATH_0009357_Bacteria_5d7b5fae54ef5b72], dtype: float64",0.0,0.9471642636277645,0.9971,"228    0.0
229    0.0
230    0.0
231    0.0
232    0.0
      ... 
496    0.0
497    0.0
498    0.0
499    0.0
500    0.0
Name: Bacteroides stercorirosoris [EUPATH_0009357_Bacteria_5d7b5fae54ef5b72], Length: 273, dtype: float64",0.0002,0.8708846410237626,0.9973,"501     0.0
502     0.0
503     0.0
504     0.0
505     0.0
       ... 
1305    0.0
1306    0.0
1307    0.0
1308    0.0
1309    0.0
Name: Bacteroides stercorirosoris [EUPATH_0009357_Bacteria_5d7b5fae54ef5b72], Length: 809, dtype: float64",0.0025,0.8537304636928379,0.9996
Bacteroides,Bacteroides stercoris [EUPATH_0009357_Bacteria_ee49de732a25bdbd],"3       0.0000
4      23.4915
5       1.0761
6       0.0000
7       0.3939
        ...   
223     0.0000
224     0.0000
225     7.0863
226     0.0000
227     0.0000
Name: Bacteroides stercoris [EUPATH_0009357_Bacteria_ee49de732a25bdbd], Length: 225, dtype: float64",1.5929,"0     0.0000
1    11.3027
2     0.0000
Name: Bacteroides stercoris [EUPATH_0009357_Bacteria_ee49de732a25bdbd], dtype: float64",3.7676,0.8879421957490113,1.8387,"228     0.0000
229     1.6810
230    30.1275
231     0.0000
232     0.0000
        ...   
496     1.9526
497     0.0000
498     0.0000
499     5.8609
500     0.3863
Name: Bacteroides stercoris [EUPATH_0009357_Bacteria_ee49de732a25bdbd], Length: 273, dtype: float64",2.0923,0.024918893004962486,1.1926,"501     0.000
502     0.000
503     0.000
504     0.000
505     0.361
        ...  
1305    0.000
1306    0.000
1307    0.000
1308    0.605
1309    0.000
Name: Bacteroides stercoris [EUPATH_0009357_Bacteria_ee49de732a25bdbd], Length: 809, dtype: float64",2.1121,0.35548637410077605,1.2002
Bacteroides,Bacteroides thetaiotaomicron [EUPATH_0009357_Bacteria_f370e0268500b1f3],"3      0.3726
4      0.0000
5      0.1182
6      0.0000
7      0.4292
        ...  
223    0.7312
224    1.2644
225    1.8387
226    0.0000
227    0.0143
Name: Bacteroides thetaiotaomicron [EUPATH_0009357_Bacteria_f370e0268500b1f3], Length: 225, dtype: float64",1.0367,"0    1.1830
1    0.0000
2    0.3303
Name: Bacteroides thetaiotaomicron [EUPATH_0009357_Bacteria_f370e0268500b1f3], dtype: float64",0.5044,0.6521372922775145,0.7386,"228    0.0556
229    1.3960
230    1.8567
231    0.2245
232    4.2547
        ...  
496    1.1247
497    0.4631
498    0.3389
499    4.5968
500    0.0799
Name: Bacteroides thetaiotaomicron [EUPATH_0009357_Bacteria_f370e0268500b1f3], Length: 273, dtype: float64",1.1282,0.2645701397317201,1.0449,"501     3.0595
502     0.0304
503     0.0000
504     0.8560
505     0.0000
         ...  
1305    1.7756
1306    0.9328
1307    0.0000
1308    0.0093
1309    1.0957
Name: Bacteroides thetaiotaomicron [EUPATH_0009357_Bacteria_f370e0268500b1f3], Length: 809, dtype: float64",1.2141,0.7302679997053577,1.0871
Bacteroides,Bacteroides uniformis [EUPATH_0009357_Bacteria_a7b33137552d0eeb],"3       0.4293
4      40.7805
5       2.2848
6       0.4152
7      17.8458
        ...   
223     4.5291
224     6.8570
225     4.9636
226    43.9845
227     0.7598
Name: Bacteroides uniformis [EUPATH_0009357_Bacteria_a7b33137552d0eeb], Length: 225, dtype: float64",8.6342,"0     0.5214
1    22.5645
2     1.8548
Name: Bacteroides uniformis [EUPATH_0009357_Bacteria_a7b33137552d0eeb], dtype: float64",8.3136,0.5512240212241649,0.9667,"228     0.3089
229     3.6986
230     0.1382
231     8.0620
232    22.8235
        ...   
496     7.4421
497    12.9810
498     0.1716
499     8.6074
500     0.0878
Name: Bacteroides uniformis [EUPATH_0009357_Bacteria_a7b33137552d0eeb], Length: 273, dtype: float64",7.3443,0.02288690307812664,0.8661,"501     16.2605
502     11.5426
503     15.2322
504     10.0412
505     10.4201
         ...   
1305    33.2650
1306     3.4777
1307     0.2828
1308     0.6658
1309    17.4920
Name: Bacteroides uniformis [EUPATH_0009357_Bacteria_a7b33137552d0eeb], Length: 809, dtype: float64",7.4921,0.04167470797047158,0.8815
Bacteroides,Bacteroides xylanisolvens [EUPATH_0009357_Bacteria_2e11e674a6a437f2],"3      0.1633
4      0.0367
5      0.0027
6      0.0119
7      0.5283
        ...  
223    1.1220
224    0.0000
225    1.6378
226    0.0000
227    0.0000
Name: Bacteroides xylanisolvens [EUPATH_0009357_Bacteria_2e11e674a6a437f2], Length: 225, dtype: float64",0.3645,"0    0.0000
1    0.0117
2    0.2953
Name: Bacteroides xylanisolvens [EUPATH_0009357_Bacteria_2e11e674a6a437f2], dtype: float64",0.1023,0.5979411903506378,0.8078,"228    0.0811
229    1.6555
230    0.0000
231    0.3494
232    0.1132
        ...  
496    0.0740
497    0.0569
498    0.0424
499    0.0000
500    0.0388
Name: Bacteroides xylanisolvens [EUPATH_0009357_Bacteria_2e11e674a6a437f2], Length: 273, dtype: float64",0.2979,0.489648243333231,0.9512,"501     0.0812
502     2.4001
503     2.1372
504     0.2982
505     0.0841
         ...  
1305    0.0007
1306    0.0000
1307    0.0422
1308    0.1902
1309    0.0000
Name: Bacteroides xylanisolvens [EUPATH_0009357_Bacteria_2e11e674a6a437f2], Length: 809, dtype: float64",0.5181,0.619995444694653,1.1126
Barnesiella intestinihominis,Barnesiella intestinihominis [EUPATH_0009357_Bacteria_faf1e8ef450931e5],"3      3.3374
4      0.0000
5      0.4363
6      0.0054
7      0.7235
        ...  
223    0.3875
224    6.9894
225    0.1051
226    0.0000
227    0.3634
Name: Barnesiella intestinihominis [EUPATH_0009357_Bacteria_faf1e8ef450931e5], Length: 225, dtype: float64",1.5158,"0    0.0000
1    0.9016
2    1.0799
Name: Barnesiella intestinihominis [EUPATH_0009357_Bacteria_faf1e8ef450931e5], dtype: float64",0.6605,0.46262688024884646,0.66,"228    0.3504
229    2.0909
230    0.0000
231    1.1200
232    3.8461
        ...  
496    0.2542
497    1.1435
498    0.0000
499    0.0000
500    0.0000
Name: Barnesiella intestinihominis [EUPATH_0009357_Bacteria_faf1e8ef450931e5], Length: 273, dtype: float64",1.0211,9.763004571894138e-05,0.8034,"501     2.1126
502     1.1460
503     0.0000
504     1.4958
505     1.1285
         ...  
1305    2.2812
1306    0.0000
1307    0.0000
1308    0.0000
1309    0.0000
Name: Barnesiella intestinihominis [EUPATH_0009357_Bacteria_faf1e8ef450931e5], Length: 809, dtype: float64",0.9248,1.4061529238397255e-07,0.7651
Barnesiella,Barnesiella sp. An22 [EUPATH_0009357_Bacteria_980a3c1e31c45d45],"3      0.0
4      0.0
5      0.0
6      0.0
7      0.0
      ... 
223    0.0
224    0.0
225    0.0
226    0.0
227    0.0
Name: Barnesiella sp. An22 [EUPATH_0009357_Bacteria_980a3c1e31c45d45], Length: 225, dtype: float64",0.0087,"0    0.0
1    0.0
2    0.0
Name: Barnesiella sp. An22 [EUPATH_0009357_Bacteria_980a3c1e31c45d45], dtype: float64",0.0,0.9867841409691629,0.9914,"228    0.0
229    0.0
230    0.0
231    0.0
232    0.0
      ... 
496    0.0
497    0.0
498    0.0
499    0.0
500    0.0
Name: Barnesiella sp. An22 [EUPATH_0009357_Bacteria_980a3c1e31c45d45], Length: 273, dtype: float64",0.0,0.8649813148113353,0.9914,"501     0.0
502     0.0
503     0.0
504     0.0
505     0.0
       ... 
1305    0.0
1306    0.0
1307    0.0
1308    0.0
1309    0.0
Name: Barnesiella sp. An22 [EUPATH_0009357_Bacteria_980a3c1e31c45d45], Length: 809, dtype: float64",0.0043,0.9280581205085423,0.9956
Barnesiella,Barnesiella sp. An55 [EUPATH_0009357_Bacteria_0139b0ec831bd016],"3      0.0
4      0.0
5      0.0
6      0.0
7      0.0
      ... 
223    0.0
224    0.0
225    0.0
226    0.0
227    0.0
Name: Barnesiella sp. An55 [EUPATH_0009357_Bacteria_0139b0ec831bd016], Length: 225, dtype: float64",0.0,"0    0.0
1    0.0
2    0.0
Name: Barnesiella sp. An55 [EUPATH_0009357_Bacteria_0139b0ec831bd016], dtype: float64",0.0,1.0,1.0,"228    0.0
229    0.0
230    0.0
231    0.0
232    0.0
      ... 
496    0.0
497    0.0
498    0.0
499    0.0
500    0.0
Name: Barnesiella sp. An55 [EUPATH_0009357_Bacteria_0139b0ec831bd016], Length: 273, dtype: float64",0.0,1.0,1.0,"501     0.0
502     0.0
503     0.0
504     0.0
505     0.0
       ... 
1305    0.0
1306    0.0
1307    0.0
1308    0.0
1309    0.0
Name: Barnesiella sp. An55 [EUPATH_0009357_Bacteria_0139b0ec831bd016], Length: 809, dtype: float64",0.0006,0.97746549547436,1.0006
Barnesiella,Barnesiella viscericola [EUPATH_0009357_Bacteria_3caba8b0a641001d],"3      0.0
4      0.0
5      0.0
6      0.0
7      0.0
      ... 
223    0.0
224    0.0
225    0.0
226    0.0
227    0.0
Name: Barnesiella viscericola [EUPATH_0009357_Bacteria_3caba8b0a641001d], Length: 225, dtype: float64",0.0009,"0    0.0
1    0.0
2    0.0
Name: Barnesiella viscericola [EUPATH_0009357_Bacteria_3caba8b0a641001d], dtype: float64",0.0,0.9933920704845814,0.9991,"228    0.0
229    0.0
230    0.0
231    0.0
232    0.0
      ... 
496    0.0
497    0.0
498    0.0
499    0.0
500    0.0
Name: Barnesiella viscericola [EUPATH_0009357_Bacteria_3caba8b0a641001d], Length: 273, dtype: float64",0.0,0.9322472698832236,0.9991,"501     0.0
502     0.0
503     0.0
504     0.0
505     0.0
       ... 
1305    0.0
1306    0.0
1307    0.0
1308    0.0
1309    0.0
Name: Barnesiella viscericola [EUPATH_0009357_Bacteria_3caba8b0a641001d], Length: 809, dtype: float64",0.0,0.918844273962389,0.9991
Bifidobacterium adolescentis,Bifidobacterium adolescentis [EUPATH_0009357_Bacteria_ae1335c26f302383],"3      0.8039
4      0.0000
5      0.0000
6      0.8086
7      0.2440
        ...  
223    0.4166
224    0.0347
225    0.0148
226    0.6066
227    1.5121
Name: Bifidobacterium adolescentis [EUPATH_0009357_Bacteria_ae1335c26f302383], Length: 225, dtype: float64",0.461,"0    6.8062
1    0.6909
2    0.2755
Name: Bifidobacterium adolescentis [EUPATH_0009357_Bacteria_ae1335c26f302383], dtype: float64",2.5909,0.06045316792820226,2.4578,"228    0.3136
229    0.0000
230    0.0000
231    2.4070
232    0.0000
        ...  
496    2.4901
497    0.0000
498    0.0000
499    0.0000
500    0.0823
Name: Bifidobacterium adolescentis [EUPATH_0009357_Bacteria_ae1335c26f302383], Length: 273, dtype: float64",0.5261,0.8767951562865707,1.0446,"501     0.0000
502     0.0000
503     0.0000
504     0.0000
505     0.2445
         ...  
1305    0.0000
1306    0.0000
1307    0.0585
1308    0.0000
1309    0.0000
Name: Bifidobacterium adolescentis [EUPATH_0009357_Bacteria_ae1335c26f302383], Length: 809, dtype: float64",0.5894,0.5729498222785365,1.0879
Bifidobacterium,Bifidobacterium angulatum [EUPATH_0009357_Bacteria_cc9642316a35f637],"3      0.0
4      0.0
5      0.0
6      0.0
7      0.0
      ... 
223    0.0
224    0.0
225    0.0
226    0.0
227    0.0
Name: Bifidobacterium angulatum [EUPATH_0009357_Bacteria_cc9642316a35f637], Length: 225, dtype: float64",0.0029,"0    0.0
1    0.0
2    0.0
Name: Bifidobacterium angulatum [EUPATH_0009357_Bacteria_cc9642316a35f637], dtype: float64",0.0,0.9339761043480401,0.9971,"228    0.0
229    0.0
230    0.0
231    0.0
232    0.0
      ... 
496    0.0
497    0.0
498    0.0
499    0.0
500    0.0
Name: Bifidobacterium angulatum [EUPATH_0009357_Bacteria_cc9642316a35f637], Length: 273, dtype: float64",0.0109,0.913878497890367,1.008,"501     0.0000
502     0.0000
503     0.0000
504     0.0000
505     0.1089
         ...  
1305    0.0000
1306    0.0000
1307    0.0000
1308    0.0000
1309    0.0000
Name: Bifidobacterium angulatum [EUPATH_0009357_Bacteria_cc9642316a35f637], Length: 809, dtype: float64",0.0096,0.8854943597319059,1.0067
